,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
29,-0.4567566,1.8244914,0.026644368,-1.1860228,-0.041648164,-0.15309617,-0.7033824,-0.5611166,0.34631988,-0.69981146,0.6448587,-1.8827783,-0.12541027,-1.182577,-1.4416115,-1.2806602,-1.6458457,-0.24908403,-0.54236495,-0.08781329,0.02468095,-1.3789469,-1.01778,-1.1615055,-0.6731438,-1.5118123,0.3453054,0.3603468,-0.21519564,-0.84955657,-2.842867,-0.40880534
30,0.36499485,0.8805898,-0.06769858,-0.9288908,-0.12353657,-0.0021692,-0.6912641,-1.1161089,0.2251134,0.48489723,0.53452784,-1.669866,-0.11736806,-0.53826374,-0.9779733,-0.9418868,-1.1916747,-1.1368716,-0.58906716,-0.23568852,-0.1507196,-1.1158864,-1.8306812,-1.6538419,0.08426662,-1.687925,0.5528133,-0.3607081,-0.65892625,-0.9234219,-0.07801857,0.23005185
31,-0.778967,-0.9107843,-0.28249812,0.38046113,0.08677607,-0.23156643,-0.5440429,-1.196472,0.27668402,-1.1493669,0.10437547,-0.074026026,-0.9506342,-0.5063942,-2.431322,-0.18898168,-1.0715041,-0.43389085,-3.9730363,-0.2680395,-0.28684404,-1.4211518,0.31481835,0.34534585,-3.3653078,-0.025013492,0.32768646,-1.9488937,-1.2447028,-0.3048169,0.25269786,-0.17716585
32,-0.21346226,-0.3599705,0.027571354,-1.1592666,-0.10927117,0.00287025,-0.47837824,-0.7125242,0.102946945,-0.90287614,0.38828352,-1.7118922,-0.16977778,-0.6533559,-0.81938654,-1.177563,-1.6719736,-0.336463,-0.39130095,-0.100814916,-0.22690132,-0.88043666,-0.8378497,-1.4098591,-0.04130273,-1.9082953,0.69188744,-0.16028258,-0.084036544,0.6104823,-2.3911483,-0.19948694
33,-0.2776441,-0.7066195,-1.8870914,0.047745153,-1.7604889,-1.6330079,0.16821285,-0.03645217,0.8047433,-0.8647891,0.4328464,-0.041718677,-0.8285951,-0.06754386,-0.104801714,0.05181375,0.13703705,0.028546927,0.19092105,-1.7310666,-1.8117038,0.07528506,0.029776748,-0.11716099,-0.038472563,-0.41115943,0.28075618,1.0377651,-1.902255,-1.5368603,-2.132618,0.32457036
34,-0.077288024,0.3053616,-0.17823416,0.2571091,-0.21878934,-0.20026113,-0.6793213,-2.302566,0.33627272,-2.444993,0.32130757,-0.45122215,-0.75256723,-0.3314731,-3.5182846,-0.33596838,-0.80625427,-0.45194247,-4.229973,-0.22877853,-0.24317485,-1.662164,-0.029423758,0.39043546,-4.1133614,0.17045525,0.52542007,-0.9921456,-0.6130068,-1.0307851,-1.2233869,-0.10969971
35,1.3295857,-1.6513286,-0.15740311,-0.19869225,-0.06475397,0.008277457,-0.97365487,-1.176136,0.12072552,-1.7937506,0.670361,-2.4627106,-0.17387894,-0.8634564,-1.030736,-0.9172598,-1.349631,-0.8228836,0.5296019,0.11319736,-0.011076793,-0.8945533,-1.2780979,-1.60264,0.009417168,-1.6524339,0.7752748,1.3918852,-0.4279716,-0.35129747,-1.0342886,0.16529703
36,-0.41955546,-2.21359,-1.8546656,-0.054572538,-0.87778354,-1.7614206,0.069981016,0.08586838,1.195305,-0.38396457,0.38244432,-0.076090135,-0.8075717,0.050629664,0.01742087,-0.11866613,0.022328576,-0.16164613,0.614577,-1.8513654,-1.6630267,0.044285174,-0.10835352,0.14237209,-0.033718284,-1.1267588,0.3474675,0.85680777,-1.7408711,-1.1364439,-0.65449435,-0.023929365
37,-2.9594095,-0.5762211,-0.095966,-2.5528169,-0.16586097,-0.0892019,-0.9581,-0.3320356,0.086685896,-0.21434103,0.72460806,-1.5498563,-0.07036789,-0.8543898,-1.2749227,-1.5035753,-1.6816473,-0.39761865,0.36961696,-0.17183147,-0.046205834,-1.0478958,0.32289428,-1.3214879,-0.27853066,0.09012703,0.6539532,-2.2599638,-1.292378,-1.3100882,0.005003473,0.16506681
38,-0.25485831,-0.5964682,-0.5348397,-0.8389368,-0.09880059,-0.3976293,-0.7672439,-0.21668702,0.7629409,-0.30360815,0.5764176,-0.21619394,-0.8939716,-0.06450746,-0.045625094,-2.131672,0.053153213,-0.26916787,0.031873792,-0.65049946,-0.39858142,0.12791641,-3.990265,0.110450946,-2.4523902,-1.2064308,0.48982838,0.12101187,-0.24998687,-0.115132846,0.7185644,-3.7065313
39,-0.9160225,-1.9333334,-0.4251145,0.17599334,-0.3389518,-0.57028633,-0.04970972,-0.13690278,0.3647036,-1.7842566,0.15778904,-0.3926156,-1.4946067,-0.043700214,0.12655781,0.06662223,-0.19665866,-0.03346274,0.34746382,-0.8117065,-0.19618087,-0.15524963,-0.5568536,-0.13849507,-0.714267,-1.9577736,0.11220849,-0.42329073,-1.5897948,-1.7114909,-0.88144284,-0.75808305
40,-0.07047361,0.5725004,-0.018806387,-0.15458067,0.21373466,-0.16060281,-0.7767306,-1.2536427,0.42533758,1.0013658,0.43681502,-1.8250068,-0.049456716,-0.93574345,-0.84127396,-1.0752581,-1.2852662,-0.9547007,-0.92345613,-0.14603971,0.031621367,-0.9540856,-1.0768744,-1.5343482,-0.055554688,-1.699922,0.5611041,0.45411757,-0.9066649,-1.1140124,-1.4899572,-0.12351223
41,-0.13881098,-2.0693805,-2.1161618,0.005842443,-1.7254227,-1.6735547,-0.115548566,0.24773917,0.9187385,-1.6968244,0.289466,-0.13848561,-1.1162025,-0.15036488,0.09995005,-0.046632413,-0.07174884,-0.088844836,-0.35131556,-2.0338883,-2.0491288,-0.05633336,0.108745806,-0.19718419,0.3631797,-0.6514512,0.39383838,0.8831705,-0.9974353,-0.61789477,-0.2864437,0.10544621
42,-0.5407969,-2.1358202,-1.9511914,0.16486964,-1.4593159,-1.6562307,0.054254796,-0.25730994,1.4620032,-1.399986,0.5174371,0.07480797,-0.71213365,-0.07873874,-0.15566427,0.07748416,0.11775779,-0.067460254,0.49343482,-1.847444,-2.032675,0.008210336,0.45230633,0.16180655,-0.12779331,0.25298974,0.46190745,-0.16979359,-2.2067392,-1.0099462,-1.3882958,0.09425628
43,-1.7632313,-1.5008414,0.015913235,-3.0414188,-0.28515422,0.05316363,-0.7992694,-0.16015184,-0.123864464,0.74210715,0.32898548,-1.0248325,-0.25363412,-1.1353881,-0.8289943,-1.017017,-1.4027023,-0.6858529,-0.81959236,0.064305946,-0.11159931,-1.376359,-0.2820331,-1.7603824,-0.20737094,-0.82142156,0.34376353,-2.3624687,-0.08198175,-1.1956784,-0.80510753,-0.2281673
44,-0.06832771,-3.0957675,-2.1889598,0.06637383,-1.0535015,-1.7250035,-0.113367625,-0.07278025,1.7558273,-1.3724947,0.118080094,-0.15871914,-0.7040147,0.0094616385,-0.10336975,0.10553529,-0.043496523,0.1200787,0.8314777,-2.026505,-1.7935686,0.045218024,0.101284206,-0.009744664,0.20161206,-0.4166782,0.24295379,0.32086372,-1.5955681,-0.39696422,-0.69063956,-0.42578357
45,-1.6910039,0.082784206,-0.0026941907,-1.5388634,-0.058813374,-0.11264724,-1.0559072,0.14602226,0.3720561,-0.46366796,0.5205162,-1.4778407,-0.03984143,-1.080811,-1.0441972,-1.5480152,-1.6697338,-0.11836975,-0.5263999,0.11736889,0.066828325,-1.419673,-0.01943154,-1.6721077,-0.19321072,0.063866846,0.5878183,-1.9534905,-0.52848613,-1.0429208,-0.8050789,-0.7034292
46,-0.28499213,0.42187804,-0.2723028,-1.0063066,0.018902179,-0.28425652,-0.9871929,0.0064174472,0.05334684,-1.763876,0.21793436,-2.2855983,-0.6367303,-0.79307276,-0.9800136,-1.1237679,-1.7049007,-0.16945955,0.1906764,-0.07801084,-0.17551553,-1.0452484,-0.58739823,-1.7044042,0.25166517,-0.7631189,0.35983396,-0.65896344,-0.030371692,-0.39228243,-1.0428538,-0.07564347
47,-1.7340263,0.40031916,-1.5790606,-0.028692856,-0.3577241,-1.7992815,-0.05117007,-0.026063263,1.4442743,-1.0354849,0.41367087,0.06738793,-1.0312374,0.0005083848,-0.23430744,0.11915627,-0.04963605,-0.25679982,-0.85638785,-1.9008082,-1.4829714,-0.014124422,0.1720195,-0.12066212,0.26505452,-0.6522414,0.5741299,-0.06962704,-0.19553146,-1.5890156,-0.8307356,-0.43583187
48,1.3017237,-2.283726,-0.7664522,0.0753358,-0.3362389,-0.571786,-0.48046303,-0.17439571,1.4877954,-5.3135047,1.5039383,-0.14352235,-0.941704,-0.2463547,-0.1587479,-0.89045966,-0.101708904,-0.31871068,-2.350047,-0.7053655,-0.7961228,-0.017673263,-0.5281732,0.0758826,-1.2048695,-1.2478613,0.6260042,-1.9414773,-2.138706,-1.0888726,1.3364294,0.036511254
49,-1.055477,0.5139629,-1.8001834,0.11139232,-0.9003335,-2.0884476,-0.019326067,-0.11915568,1.66517,0.38235047,0.6800442,-0.055398747,-0.57825655,-0.2836692,-0.0048746765,-0.35251403,-0.019051734,0.009558118,-1.7562891,-2.0604987,-1.8456585,0.13556296,-0.08203825,-0.16662875,-0.3304737,-1.1877921,0.47235733,-0.2478951,-0.7328462,-0.9879541,-0.21583596,0.087011315
50,-0.71505934,-0.88590175,-0.6424606,-0.8478709,-0.073266014,-0.55185926,-1.025643,-0.15853158,0.8515832,-0.64692646,0.51223564,0.039907888,-0.76339716,-0.24544603,-0.1075487,-2.0072756,0.07541041,-0.17865711,0.9115867,-0.86760646,-0.40551913,-0.14725544,-4.9498634,-0.16835676,-2.7380707,-0.82038814,0.35537836,0.46550465,-1.4815444,-0.52281755,0.3870587,-5.5927925
51,-1.6600726,-0.09364999,-0.21874565,-2.1646833,0.11755635,-0.3115789,-0.5777771,-0.20014748,-0.14817442,-0.50406647,0.24818456,-1.5058166,0.01739842,-0.9856758,-0.7760124,-1.244036,-1.6972921,-0.23270136,-0.2477407,0.010457747,-0.11089909,-0.9293622,-0.15034734,-1.7515875,0.107638516,-1.4943209,0.56784,-2.7695801,-0.06853902,-0.4474035,-2.8574307,-0.2728028
52,-1.0919658,-1.5453756,-2.1302195,-0.17306535,-1.8541366,-1.6235012,-0.056436338,0.038702063,0.77134633,-1.3205553,0.32976484,-0.05207243,-0.81312686,-0.08003344,-0.15796198,-0.1672374,-0.02161338,0.03799368,0.52628213,-1.9146588,-2.0873268,-0.052137956,0.1690254,0.108700015,0.14888608,-0.32963428,0.3306545,0.55389297,-0.8793219,-0.46772808,-1.2421716,-0.032435417
53,-0.971103,-0.78515106,0.0995352,-1.6533196,-0.056153774,-0.068789005,-0.91700286,-0.4326599,0.6958238,0.049942747,0.61605465,-1.9540378,-0.23098654,-0.64041585,-0.7662504,-1.777776,-1.6644642,-0.4449873,0.03454573,-0.08945613,-0.17925075,-1.0991176,-0.5101005,-1.8745915,0.19483651,-1.5845318,0.438164,-0.66391456,-0.3105606,0.26652643,-1.5153043,0.042789552
54,0.67103446,-0.37609926,-0.006811924,-2.3814542,-0.26308644,-0.06895318,-0.86752754,-0.39751995,0.14902262,-1.3508852,0.338651,-2.1772137,0.09407395,-1.0869956,-0.2961059,-1.021884,-2.0448008,-0.72066057,-0.71017194,0.059399456,-0.26522318,-1.1407932,-0.7315794,-2.450298,0.4661304,-0.80268735,0.5254905,-1.1592206,0.28871927,-0.96306616,-2.6365604,-0.108884454
55,0.8651579,-2.5215998,-1.8781825,-0.14582445,-1.2116455,-1.5541584,0.17232558,0.1416296,0.9849829,-0.1343599,0.28573313,0.03334839,-0.4054657,-0.13286367,0.01012447,0.077598244,-0.1498562,-0.1155298,-1.0955832,-1.8777536,-1.8506092,-0.048229054,-0.060749315,-0.31739265,0.20586377,-1.581806,0.29361334,-0.51603967,0.37506008,-0.05993838,-0.7936654,-1.111689
56,-0.96414787,0.5893098,-0.12481039,-1.7187213,-0.110076286,-0.2026221,-0.80219895,-0.5293598,0.15686849,-0.10182067,0.84170806,-2.2074597,-0.22688676,-0.6202094,-1.3065277,-1.2234536,-1.9855299,-0.58592016,0.041517302,-0.10402396,-0.2491283,-1.1623329,-0.6481977,-1.9464675,-0.116204776,-1.1488684,0.6802836,-1.3979084,0.07427979,-0.46774212,-2.4044187,-0.40511745
57,1.0203869,-3.256731,-1.8438048,0.17632632,-1.0626674,-1.3162208,0.0939545,0.17821072,1.1868325,0.94462997,0.4333982,-0.08182416,-0.41615468,-0.044320714,-0.0893469,0.0797091,-0.18053398,0.10678193,-2.1208794,-1.804294,-1.9122959,-0.054908022,0.049298763,-0.11414464,-0.03500823,-1.7621417,0.35806814,-1.2729635,0.30535138,-0.8691691,-0.8194705,-0.9190753
58,-6.0750523,1.5125023,-0.17302355,-0.57913566,0.5605554,-0.54236555,-0.270812,-0.03247473,0.722272,-3.4744155,0.21956371,-0.44307595,-0.12024995,-0.32717085,-0.31922942,-0.5678248,-0.46600023,0.053295862,-0.47475857,-0.31515846,-0.33927795,-0.28237167,-0.5755119,-0.33726084,-0.46654245,-2.3975408,0.85502803,0.15819478,-0.18922198,3.0607376,-0.037513405,-0.5540986
59,-1.1725982,0.87992096,-1.8213695,0.06394184,-1.4633942,-1.8167541,0.02635633,0.108507365,0.64334565,-1.1485354,0.5278666,-0.098315224,-1.2453563,-0.20356973,0.08848175,-0.16269377,-0.07638961,-0.021273052,-1.3620379,-1.7688398,-1.3779454,-0.025374483,-0.120741315,-0.15743159,0.41786164,-0.6198189,0.2454919,-0.4390662,-0.67516553,-1.0815265,-0.80424005,0.29523748
60,-2.0143735,0.43376395,-1.6986326,-0.11984897,-1.0677165,-1.8735121,0.039242536,0.22641309,1.8537811,-0.06455366,0.6095327,0.01408111,-1.2296861,-0.06730611,0.10492332,0.13765675,0.023537707,-0.24498533,-0.7842062,-1.7796088,-1.7509156,0.017992126,0.05725692,-0.16460088,0.3743889,-0.29680243,0.15009,0.058177903,-1.0099252,-1.0415711,-0.9286589,-0.27534145
61,-0.6720591,0.54288566,-0.61199176,-0.5909497,-0.054566473,-0.6760293,-0.88535494,-0.26197696,0.8129757,-0.056681335,0.7686632,-0.2908207,-1.0277762,-0.1293024,-0.13154218,-2.819125,-0.199153,-0.008951682,0.8503227,-0.6114601,-0.48109892,-0.058112208,-4.385361,0.034929093,-2.7476149,-0.5408274,0.426693,-0.03418389,-0.9544388,-0.27504414,0.33079585,-3.498831
62,-0.54196966,-1.6095282,-0.027297579,0.064234726,0.30187985,-0.07469935,-0.5342555,-2.893358,0.32656914,-1.1963857,0.2960174,0.038594373,-0.5449194,-0.54354465,-2.6174178,-0.6577691,-0.597366,-0.85327387,-3.358593,-0.33522427,-0.28780377,-0.79766476,0.17620528,0.24880439,-3.1931617,-0.17625593,0.7375055,-1.2055082,-1.1598487,0.30194604,-0.09021561,-0.044028524
63,-0.050241634,0.0007933351,-0.56910956,-1.4598014,-0.16766804,-0.45494428,-1.1489863,0.28444058,0.6084399,-0.09694525,0.5298182,-0.13837554,-1.1849883,-0.044054825,0.08958657,-2.3995087,-0.33223215,-0.052027073,0.6866374,-0.83301866,-0.06438008,-0.19847278,-4.135775,0.045716844,-2.6016767,0.40572166,0.7842339,-1.1760007,-1.6748427,-0.96265733,-0.64228106,-4.8285522
